cod_nat_pprt;lib_pprt;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_css_clic;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_prescription;dat_deprescription;dat_approbation;dat_conv;dat_modification;dat_annulation;dat_annexion_plu;dat_proroga;dat_abrog;etat_revision;dat_maj
60DREAL20140002;Clariant -Weylchem;"";237.0;Effet de surpression;60647;Trosly-Breuil;"";;2014-09-30 00:00:00;2014-11-05 00:00:00;2010-10-12 00:00:00;;2014-12-19 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140002;Clariant -Weylchem;"";238.0;Effet toxique;60647;Trosly-Breuil;"";;2014-09-30 00:00:00;2014-11-05 00:00:00;2010-10-12 00:00:00;;2014-12-19 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";236.0;Effet thermique;60119;Cambronne-lès-Ribécourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";237.0;Effet de surpression;60119;Cambronne-lès-Ribécourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";238.0;Effet toxique;60119;Cambronne-lès-Ribécourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";236.0;Effet thermique;60492;Pimprez;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";237.0;Effet de surpression;60492;Pimprez;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";238.0;Effet toxique;60492;Pimprez;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";236.0;Effet thermique;60537;Ribécourt-Dreslincourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";237.0;Effet de surpression;60537;Ribécourt-Dreslincourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140003;Ribecourt;"";238.0;Effet toxique;60537;Ribécourt-Dreslincourt;"";;2014-08-18 00:00:00;2014-09-18 00:00:00;2009-09-24 00:00:00;;2014-12-18 00:00:00;;;;;;;f;2014-12-30 00:00:00
60DREAL20140004;Huttenes Albertus;"";236.0;Effet thermique;60006;Les Ageux;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";237.0;Effet de surpression;60006;Les Ageux;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";238.0;Effet toxique;60006;Les Ageux;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";236.0;Effet thermique;60056;Beaurepaire;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";237.0;Effet de surpression;60056;Beaurepaire;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";238.0;Effet toxique;60056;Beaurepaire;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";236.0;Effet thermique;60102;Brenouille;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";237.0;Effet de surpression;60102;Brenouille;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";238.0;Effet toxique;60102;Brenouille;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";236.0;Effet thermique;60509;Pont-Sainte-Maxence;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";237.0;Effet de surpression;60509;Pont-Sainte-Maxence;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140004;Huttenes Albertus;"";238.0;Effet toxique;60509;Pont-Sainte-Maxence;"";;2013-06-03 00:00:00;2013-07-03 00:00:00;2009-10-25 00:00:00;;2013-10-14 00:00:00;;;;;;;f;2014-03-04 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";236.0;Effet thermique;60539;Rieux;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";237.0;Effet de surpression;60539;Rieux;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";238.0;Effet toxique;60539;Rieux;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";236.0;Effet thermique;60670;Verneuil-en-Halatte;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";237.0;Effet de surpression;60670;Verneuil-en-Halatte;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";238.0;Effet toxique;60670;Verneuil-en-Halatte;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";236.0;Effet thermique;60684;Villers-Saint-Paul;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";237.0;Effet de surpression;60684;Villers-Saint-Paul;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140006;Arkema - Villers saint Paul;"";238.0;Effet toxique;60684;Villers-Saint-Paul;"";;2012-06-18 00:00:00;2012-07-18 00:00:00;2009-04-07 00:00:00;;2012-10-29 00:00:00;2014-02-27 00:00:00;;;;;;f;2014-10-06 00:00:00
60DREAL20140007;BASF Coatigns SAS Breuil le Sec;"";236.0;Effet thermique;60106;Breuil-le-Sec;"";;2013-08-22 00:00:00;2013-09-23 00:00:00;2009-12-29 00:00:00;;2013-11-27 00:00:00;;;;;;;f;
60DREAL20140007;BASF Coatigns SAS Breuil le Sec;"";237.0;Effet de surpression;60106;Breuil-le-Sec;"";;2013-08-22 00:00:00;2013-09-23 00:00:00;2009-12-29 00:00:00;;2013-11-27 00:00:00;;;;;;;f;
60DREAL20140007;BASF Coatigns SAS Breuil le Sec;"";236.0;Effet thermique;60464;Nointel;"";;2013-08-22 00:00:00;2013-09-23 00:00:00;2009-12-29 00:00:00;;2013-11-27 00:00:00;;;;;;;f;
60DREAL20140007;BASF Coatigns SAS Breuil le Sec;"";237.0;Effet de surpression;60464;Nointel;"";;2013-08-22 00:00:00;2013-09-23 00:00:00;2009-12-29 00:00:00;;2013-11-27 00:00:00;;;;;;;f;
