cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_proroga;dat_abrog;etat_revision;dat_maj
57DDT20150001;"";Belval;293.0;Tassements;57565;Rédange;"";;;;;2015-04-17 00:00:00;;;;;;;;2016-09-29 00:00:00;;;;;;f;2016-11-23 00:00:00
57DDT20150001;"";Belval;256.0;Effondrements localisés;57603;Russange;"";;;;;2015-04-17 00:00:00;;;;;;;;2016-09-29 00:00:00;;;;;;f;2016-11-23 00:00:00
57DDT20150001;"";Belval;257.0;Affaissements progressifs;57603;Russange;"";;;;;2015-04-17 00:00:00;;;;;;;;2016-09-29 00:00:00;;;;;;f;2016-11-23 00:00:00
57DDT20150001;"";Belval;293.0;Tassements;57603;Russange;"";;;;;2015-04-17 00:00:00;;;;;;;;2016-09-29 00:00:00;;;;;;f;2016-11-23 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;256.0;Effondrements localisés;57368;Knutange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;257.0;Affaissements progressifs;57368;Knutange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;293.0;Tassements;57368;Knutange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;256.0;Effondrements localisés;57498;Neufchef;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;257.0;Affaissements progressifs;57498;Neufchef;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;293.0;Tassements;57498;Neufchef;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;256.0;Effondrements localisés;57508;Nilvange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;257.0;Affaissements progressifs;57508;Nilvange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;293.0;Tassements;57508;Nilvange;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;256.0;Effondrements localisés;57562;Ranguevaux;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;257.0;Affaissements progressifs;57562;Ranguevaux;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150002;"";Bassin ferrifère Fensch;293.0;Tassements;57562;Ranguevaux;Révision du PPRm approuvé en 2013;;;;;2015-08-06 00:00:00;;;;;;;;2017-01-26 00:00:00;;;;;;f;2017-09-20 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;256.0;Effondrements localisés;57019;Amnéville;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;257.0;Affaissements progressifs;57019;Amnéville;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;293.0;Tassements;57019;Amnéville;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;256.0;Effondrements localisés;57143;Clouange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;257.0;Affaissements progressifs;57143;Clouange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;293.0;Tassements;57143;Clouange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;256.0;Effondrements localisés;57591;Rombas;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;257.0;Affaissements progressifs;57591;Rombas;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;293.0;Tassements;57591;Rombas;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;256.0;Effondrements localisés;57597;Rosselange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;257.0;Affaissements progressifs;57597;Rosselange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
57DDT20150003;"";Bassin ferrifère Orne;293.0;Tassements;57597;Rosselange;Modification du PPRm approuvé en 2014;;;;;2015-08-24 00:00:00;;;;;;;;2016-04-04 00:00:00;;;;;;f;2016-06-08 00:00:00
59DDTM20140003;"";"";256.0;Effondrements localisés;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";257.0;Affaissements progressifs;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";259.0;Emissions en surface de gaz de mine;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";288.0;Glissements ou mouvements de pente;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";293.0;Tassements;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";296.0;Échauffement des terrains de dépôts;59153;Condé-sur-l'Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";256.0;Effondrements localisés;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";257.0;Affaissements progressifs;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";259.0;Emissions en surface de gaz de mine;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";288.0;Glissements ou mouvements de pente;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";293.0;Tassements;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";296.0;Échauffement des terrains de dépôts;59253;Fresnes-sur-Escaut;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";256.0;Effondrements localisés;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";257.0;Affaissements progressifs;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";259.0;Emissions en surface de gaz de mine;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";288.0;Glissements ou mouvements de pente;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";293.0;Tassements;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";296.0;Échauffement des terrains de dépôts;59301;Hergnies;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";256.0;Effondrements localisés;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";257.0;Affaissements progressifs;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";259.0;Emissions en surface de gaz de mine;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";288.0;Glissements ou mouvements de pente;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";293.0;Tassements;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140003;"";"";296.0;Échauffement des terrains de dépôts;59616;Vieux-Condé;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";256.0;Effondrements localisés;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";257.0;Affaissements progressifs;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";259.0;Emissions en surface de gaz de mine;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";288.0;Glissements ou mouvements de pente;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";293.0;Tassements;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";296.0;Échauffement des terrains de dépôts;59172;Denain;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";256.0;Effondrements localisés;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";257.0;Affaissements progressifs;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";259.0;Emissions en surface de gaz de mine;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";288.0;Glissements ou mouvements de pente;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";293.0;Tassements;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";296.0;Échauffement des terrains de dépôts;59292;Haveluy;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";256.0;Effondrements localisés;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";257.0;Affaissements progressifs;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";259.0;Emissions en surface de gaz de mine;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";288.0;Glissements ou mouvements de pente;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";293.0;Tassements;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140004;"";"";296.0;Échauffement des terrains de dépôts;59361;Lourches;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";256.0;Effondrements localisés;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";257.0;Affaissements progressifs;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";259.0;Emissions en surface de gaz de mine;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";288.0;Glissements ou mouvements de pente;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";293.0;Tassements;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";296.0;Échauffement des terrains de dépôts;59014;Anzin;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";256.0;Effondrements localisés;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";257.0;Affaissements progressifs;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";259.0;Emissions en surface de gaz de mine;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";288.0;Glissements ou mouvements de pente;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";293.0;Tassements;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";296.0;Échauffement des terrains de dépôts;59564;La Sentinelle;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";256.0;Effondrements localisés;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";257.0;Affaissements progressifs;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";259.0;Emissions en surface de gaz de mine;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";288.0;Glissements ou mouvements de pente;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";293.0;Tassements;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
59DDTM20140005;"";"";296.0;Échauffement des terrains de dépôts;59606;Valenciennes;"";;;;;2014-11-17 00:00:00;;;;;;;;2018-07-06 00:00:00;;;;;;f;2018-09-19 00:00:00
61DDT20120014;"";"";256.0;Effondrements localisés;61024;Banvou;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";257.0;Affaissements progressifs;61024;Banvou;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";288.0;Glissements ou mouvements de pente;61024;Banvou;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";293.0;Tassements;61024;Banvou;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";256.0;Effondrements localisés;61124;La Coulonche;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";257.0;Affaissements progressifs;61124;La Coulonche;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";288.0;Glissements ou mouvements de pente;61124;La Coulonche;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";293.0;Tassements;61124;La Coulonche;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";256.0;Effondrements localisés;61163;La Ferrière-aux-Étangs;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";257.0;Affaissements progressifs;61163;La Ferrière-aux-Étangs;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";288.0;Glissements ou mouvements de pente;61163;La Ferrière-aux-Étangs;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
61DDT20120014;"";"";293.0;Tassements;61163;La Ferrière-aux-Étangs;1ère modification approuvée le 19 octobre 2012;;;;;2007-09-17 00:00:00;;;;;;2010-12-09 00:00:00;2011-01-13 00:00:00;2011-08-01 00:00:00;;2011-09-28 00:00:00;;;;f;2012-11-27 00:00:00
62DDTM20150001;"";Béthunois;256.0;Effondrements localisés;62048;Auchel;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;257.0;Affaissements progressifs;62048;Auchel;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;259.0;Emissions en surface de gaz de mine;62048;Auchel;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;288.0;Glissements ou mouvements de pente;62048;Auchel;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;293.0;Tassements;62048;Auchel;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;256.0;Effondrements localisés;62178;Bruay-la-Buissière;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;257.0;Affaissements progressifs;62178;Bruay-la-Buissière;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;259.0;Emissions en surface de gaz de mine;62178;Bruay-la-Buissière;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;288.0;Glissements ou mouvements de pente;62178;Bruay-la-Buissière;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;293.0;Tassements;62178;Bruay-la-Buissière;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;256.0;Effondrements localisés;62270;Divion;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;257.0;Affaissements progressifs;62270;Divion;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;259.0;Emissions en surface de gaz de mine;62270;Divion;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;288.0;Glissements ou mouvements de pente;62270;Divion;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;293.0;Tassements;62270;Divion;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;256.0;Effondrements localisés;62617;Noeux-les-Mines;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;257.0;Affaissements progressifs;62617;Noeux-les-Mines;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;259.0;Emissions en surface de gaz de mine;62617;Noeux-les-Mines;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;288.0;Glissements ou mouvements de pente;62617;Noeux-les-Mines;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150001;"";Béthunois;293.0;Tassements;62617;Noeux-les-Mines;+ aléa échauffement de dépôts de matériaux.;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;256.0;Effondrements localisés;62427;Hénin-Beaumont;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;259.0;Emissions en surface de gaz de mine;62427;Hénin-Beaumont;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;288.0;Glissements ou mouvements de pente;62427;Hénin-Beaumont;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;293.0;Tassements;62427;Hénin-Beaumont;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;256.0;Effondrements localisés;62510;Liévin;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;259.0;Emissions en surface de gaz de mine;62510;Liévin;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
