cod_nat_pcs;lib_pcs;cod_commune;lib_commune;lib_bassin_risques;lib_commentaire;dat_etu_pcs_deb;dat_etu_pcs_fin;dat_notification_pcs_fin;dat_maj
19PREF20130158;BEYSSENAC;19025;Beyssenac;"";"Commune sans risque majeur.
précédente notification : 18/04/2014";;;2017-06-20 00:00:00;2018-06-04 00:00:00
19PREF20130157;LATRONCHE;19110;Latronche;DORDOGNE;"";;;2013-11-13 00:00:00;
19PREF20130156;SAINT-MARTIN-SEPERT;19223;Saint-Martin-Sepert;"";Commune sans risque majeur;;;2013-10-14 00:00:00;2018-06-04 00:00:00
19PREF20130155;USSAC;19274;Ussac;VEZERE;"";;;2013-11-15 00:00:00;2016-01-14 00:00:00
19PREF20130018;SAINT-SORNIN-LAVOLPS;19243;Saint-Sornin-Lavolps;"";"Commune sans risque majeur.
PCS réviséle 17/07/2014 (changement de conseil municipal).";;;2014-07-17 00:00:00;2018-06-04 00:00:00
19PREF20130017;SAINT-BONNET-AVALOUZE;19185;Saint-Bonnet-Avalouze;"";Commune sans risque majeur;;;2013-10-24 00:00:00;2018-06-04 00:00:00
19PREF20130016;LAMAZIERE-BASSE;19102;Lamazière-Basse;"";Commune sans risque majeur;;;2013-11-01 00:00:00;2018-06-04 00:00:00
19PREF20130015;TROCHE;19270;Troche;"";"Commune sans risque majeur.
";;;2014-08-11 00:00:00;2018-06-04 00:00:00
19PREF20130014;MARC-LA-TOUR;19127;Marc-la-Tour;"";Commune sans risque majeur;;;2013-11-05 00:00:00;
19PREF20130012;SAINT-AULAIRE;19182;Saint-Aulaire;"";"";;;2013-11-15 00:00:00;2016-01-15 00:00:00
19PREF20130011;SEXCLES;19259;Sexcles;Dordogne;"";;;2013-10-15 00:00:00;
19PREF20130010;SAINT-BONNET-ELVERT;19186;Saint-Bonnet-Elvert;Dordogne et Doustre;"Sur la Dordogne : barrage de Bort les Orgues
Sur la Doustre : barrage de Marcillac la Valette

précédente notification : 03/10/2013";;;2016-01-14 00:00:00;2018-05-31 00:00:00
44PREF20130046;PCS MONTOIR DE BRETAGNE;44103;Montoir-de-Bretagne;Risque industriel;"PPI
";;;2013-09-30 00:00:00;2018-06-18 00:00:00
44PREF20130002;PCS GUERANDE;44069;Guérande;"";"";;;2017-05-02 00:00:00;2018-06-15 00:00:00
19PREF20130009;MONTGIBAUD;19144;Montgibaud;"";Commune sans risque majeur;2012-03-12 00:00:00;;2014-01-20 00:00:00;2018-06-04 00:00:00
19PREF20130007;REYGADES;19171;Reygade;DORDOGNE;"";;;2013-10-15 00:00:00;2014-06-13 00:00:00
19PREF20130006;BASSIGNAC-LE-BAS;19017;Bassignac-le-Bas;Dordogne;"";;;2013-10-05 00:00:00;2014-04-01 00:00:00
19PREF20130005;LA-CHAPELLE-SAINT-GERAUD;19045;La Chapelle-Saint-Géraud;Dordogne;"";;;2013-10-15 00:00:00;2014-06-13 00:00:00
19PREF20130004;CHASTEAUX;19049;Chasteaux;"";"";;;2013-10-10 00:00:00;
19PREF20130003;LAGRAULIERE;19100;Lagraulière;"";Commune sans risque majeur;;;2013-06-01 00:00:00;2018-06-04 00:00:00
19PREF20130002;FORGES;19084;Forgès;"";précédente notification : 11/10/2013;;;2015-06-04 00:00:00;2018-05-29 00:00:00
24DDT20130085;PCS SERGEAC;24531;Sergeac;"";"";;;2013-04-12 00:00:00;2013-10-22 00:00:00
19PREF20130154;SAINT-CHAMANT;19192;Saint-Chamant;Dordogne;précédente notification : 06/10/2013;;;2015-07-31 00:00:00;2018-05-31 00:00:00
19PREF20130153;ESPARTIGNAC;19076;Espartignac;Vézère;précédente notification : 10/10/2013;;;2015-03-10 00:00:00;2018-05-29 00:00:00
19PREF20130141;ROCHE-LE-PEYROUX;19175;Roche-le-Peyroux;"";précédente notification : 26/09/2013;;;2014-06-17 00:00:00;2018-05-31 00:00:00
19PREF20130140;SAINT-PRIVAT;19237;Saint-Privat;"";Commune sans risque majeur;;;2013-10-11 00:00:00;2018-06-04 00:00:00
19PREF20130139;DARAZAC;19069;Darazac;"";Commune sans risque majeur ;;;2013-10-11 00:00:00;2018-06-04 00:00:00
24DDT20130084;PCS COUZE ST FRONT;24143;Couze-et-Saint-Front;"";précédente notification : 19/10/2011;;;2014-02-10 00:00:00;2018-06-08 00:00:00
19PREF20130138;LIGINIAC;19113;Liginiac;Dordogne;"";;;2013-10-06 00:00:00;2013-10-16 00:00:00
24DDT20130083;PCS MOULEYDIER;24296;Mouleydier;"";"";;;2008-11-25 00:00:00;2013-10-16 00:00:00
24DDT20130082;PCS SOURZAC;24543;Sourzac;"";"";;;2009-11-12 00:00:00;2013-10-16 00:00:00
24DDT20130081;PCS ST LAURENT DES HOMMES;24436;Saint-Laurent-des-Hommes;"";"";;;2008-09-02 00:00:00;2013-10-16 00:00:00
24DDT20130080;PCS RAZAC SUR L'ISLE;24350;Razac-sur-l'Isle;"";"";;;2012-10-18 00:00:00;2018-06-08 00:00:00
24DDT20130079;PCS MOULIN NEUF;24297;Moulin-Neuf;"";"";;;2013-06-19 00:00:00;2013-10-16 00:00:00
24DDT20130078;PCS LE BUGUE;24067;Le Bugue;"";"";;;2011-01-24 00:00:00;2013-10-16 00:00:00
24DDT20130077;PCS LANOUAILLE;24227;Lanouaille;"";"";;;2013-06-21 00:00:00;2018-06-11 00:00:00
24DDT20130076;PCS VITRAC;24587;Vitrac;"";"";;;2012-12-17 00:00:00;2013-10-15 00:00:00
24DDT20130075;PCS VEZAC;24577;Vézac;"";"";;;2013-02-15 00:00:00;2018-06-08 00:00:00
24DDT20130074;PCS VEYRIGNAC;24574;Veyrignac;"";"";;;2013-01-24 00:00:00;2018-06-08 00:00:00
24DDT20130073;PCS VELINES;24568;Vélines;"";"";;;2013-06-26 00:00:00;2013-10-15 00:00:00
24DDT20130072;PCS VARENNES;24566;Varennes;"";"";;;2012-11-22 00:00:00;2018-06-08 00:00:00
24DDT20130071;PCS TURSAC;24559;Tursac;"";précédente notification : 12/12/2012;;;2018-01-18 00:00:00;2018-06-08 00:00:00
24DDT20130070;PCS TREMOLAT;24558;Trémolat;"";"";;;2010-05-31 00:00:00;2018-06-08 00:00:00
24DDT20130069;PCS THONAC;24552;Thonac;"";"";;;2013-08-13 00:00:00;2018-06-08 00:00:00
24DDT20130068;PCS TERRASSON;24547;Terrasson-Lavilledieu;"";"";;;2012-12-04 00:00:00;2013-10-15 00:00:00
24DDT20130067;PCS SIORAC;24538;Siorac-en-Périgord;"";"";;;2013-03-26 00:00:00;2013-12-04 00:00:00
24DDT20130066;PCS STE MONDANE;24470;Sainte-Mondane;"";"";;;2013-02-19 00:00:00;2013-10-15 00:00:00
24DDT20130065;PCS ST VINCENT LE PALLUEL;24512;Saint-Vincent-le-Paluel;"";"";;;2013-03-25 00:00:00;2018-06-11 00:00:00
24DDT20130064;PCS ST VINCENT DE COSSE;24510;Saint-Vincent-de-Cosse;"";"";;;2013-04-26 00:00:00;2013-10-15 00:00:00
24DDT20130063;PCS ST LOUIS EN L'ISLE;24444;Saint-Louis-en-l'Isle;"";"";;;2010-11-18 00:00:00;2013-10-15 00:00:00
24DDT20130062;PCS ST LEON SUR VEZERE;24443;Saint-Léon-sur-Vézère;"";"";;;2013-04-18 00:00:00;2013-10-15 00:00:00
24DDT20130061;PCS ST JULIEN DE LAMPON;24432;Saint-Julien-de-Lampon;"";"";;;2013-04-11 00:00:00;2013-10-15 00:00:00
24DDT20130060;PCS ST GERMAIN DE BELVES;24416;Saint-Germain-de-Belvès;"";"";;;2013-01-21 00:00:00;2018-06-11 00:00:00
24DDT20130059;PCS ST FRONT DE PRADOUX;24409;Saint-Front-de-Pradoux;"";"";;;2013-06-19 00:00:00;2013-10-15 00:00:00
24DDT20130058;PCS ST CYPRIEN;24396;Saint-Cyprien;"";"";;;2013-04-10 00:00:00;2018-06-08 00:00:00
24DDT20130057;PCS ST CYBRANET;24395;Saint-Cybranet;"";"";;;2013-07-22 00:00:00;2013-10-15 00:00:00
24DDT20130056;PCS ST CIRQ;24389;Saint-Cirq;"";"";;;2013-02-13 00:00:00;2018-06-11 00:00:00
24DDT20130055;PCS ST CHAMASSY;24388;Saint-Chamassy;"";"";;;2013-04-08 00:00:00;2013-10-15 00:00:00
24DDT20130054;PCS LA ROQUE GAGEAC;24355;La Roque-Gageac;"";"";;;2013-02-16 00:00:00;2018-06-08 00:00:00
24DDT20130053;PCS PRIGONRIEUX;24340;Prigonrieux;"";"";;;2010-11-18 00:00:00;2018-06-08 00:00:00
24DDT20130051;PCS LE PIZOU;24329;Le Pizou;"";précédente notification : 30/09/2010;;;2015-05-29 00:00:00;2018-06-08 00:00:00
24DDT20130050;PCS PEYZAC;24326;Peyzac-le-Moustier;"";"";;;2013-04-19 00:00:00;2013-10-15 00:00:00
24DDT20130049;PCS PEYRILLAC;24325;Peyrillac-et-Millac;"";"";;;2013-06-17 00:00:00;2013-10-15 00:00:00
24DDT20130048;PCS PAZAYAC;24321;Pazayac;"";"";;;2012-12-12 00:00:00;2013-10-15 00:00:00
24DDT20130047;PCS ORLIAGUET;24314;Orliaguet;"";"";;;2013-03-16 00:00:00;2018-06-11 00:00:00
24DDT20130046;PCS NABIRAT;24300;Nabirat;"";"";;;2013-04-06 00:00:00;2018-06-11 00:00:00
24DDT20130045;PCS MONTPON;24294;Montpon-Ménestérol;"";"";;;2010-02-16 00:00:00;2013-10-15 00:00:00
24DDT20130044;PCS MONTCARET;24289;Montcaret;"";"";;;2011-09-08 00:00:00;2013-10-15 00:00:00
24DDT20130043;PCS MARNAC;24254;Marnac;"";"";;;2013-04-12 00:00:00;2013-10-15 00:00:00
24DDT20130042;PCS MANAURIE;24249;Manaurie;"";"";;;2012-12-20 00:00:00;2018-06-11 00:00:00
24DDT20130041;PCS LE LARDIN;24229;Le Lardin-Saint-Lazare;"";"";;;2013-01-14 00:00:00;2013-10-15 00:00:00
24DDT20130040;PCS LANQUAIS;24228;Lanquais;"";"";;;2012-10-06 00:00:00;2018-06-11 00:00:00
24DDT20130039;PCS LAMOTHE MONTRAVEL;24226;Lamothe-Montravel;"";"";;;2013-01-18 00:00:00;2018-06-08 00:00:00
24DDT20130038;PCS LAMONZIE ST MARTIN;24225;Lamonzie-Saint-Martin;"";"";;;2013-02-04 00:00:00;2013-10-15 00:00:00
24DDT20130037;PCS LALINDE;24223;Lalinde;"";"";;;2007-10-02 00:00:00;2013-10-15 00:00:00
24DDT20130036;PCS GARDONNE;24194;Gardonne;"";"";;;2013-03-06 00:00:00;2013-10-15 00:00:00
24DDT20130035;PCS LE FLEIX;24182;Le Fleix;"";"";;;2013-02-26 00:00:00;2018-06-08 00:00:00
24DDT20130034;PCS LA FEUILLADE;24179;La Feuillade;"";"";;;2013-07-03 00:00:00;2013-10-15 00:00:00
24DDT20130033;PCS LES FARGES;24175;Les Farges;"";"";;;2013-04-17 00:00:00;2018-06-11 00:00:00
24DDT20130032;PCS GROLEJAC;24207;Groléjac;"";"";;;2013-03-05 00:00:00;2013-10-15 00:00:00
24DDT20130031;PCS LES EYZIES;24172;Les Eyzies-de-Tayac-Sireuil;"";"";;;2012-12-07 00:00:00;2013-10-15 00:00:00
24DDT20130030;PCS DOMME;24152;Domme;"";"";;;2013-02-07 00:00:00;2018-06-08 00:00:00
24DDT20130029;PCS DAGLAN;24150;Daglan;"";"";;;2013-07-22 00:00:00;2013-10-15 00:00:00
24DDT20130028;PCS COUX;24142;Coux-et-Bigaroque;"";"";;;2013-06-07 00:00:00;2018-06-08 00:00:00
24DDT20130027;PCS COURS DE PILE;24140;Cours-de-Pile;"";"";;;2013-02-21 00:00:00;2018-06-08 00:00:00
24DDT20130026;PCS COULOUNIEIX;24138;Coulounieix-Chamiers;"";"";;;2012-12-18 00:00:00;2018-06-11 00:00:00
24DDT20130025;PCS CONDAT SUR VEZERE;24130;Condat-sur-Vézère;"";"";;;2013-03-20 00:00:00;2013-10-15 00:00:00
24DDT20130024;PCS CAZOULES;24089;Cazoulès;"";"";;;2013-04-12 00:00:00;2013-10-15 00:00:00
24DDT20130023;PCS CASTELS;24087;Castels;"";"";;;2013-04-05 00:00:00;2013-10-15 00:00:00
24DDT20130022;PCS CASTELNAUD;24086;Castelnaud-la-Chapelle;"";"";;;2013-05-31 00:00:00;2013-10-15 00:00:00
24DDT20130021;PCS CARSAC;24082;Carsac-Aillac;"";"";;;2013-07-04 00:00:00;2013-10-15 00:00:00
24DDT20130020;PCS CARLUX;24081;Carlux;"";"";;;2013-05-15 00:00:00;2013-10-15 00:00:00
24DDT20130019;PCS CAMPAGNE;24076;Campagne;"";"";;;2013-06-11 00:00:00;2015-04-20 00:00:00
24DDT20130018;PCS CALVIAC;24074;Calviac-en-Périgord;"";"";;;2013-04-08 00:00:00;2013-10-15 00:00:00
24DDT20130017;PCS CALES;24073;Calès;"";"";;;2013-07-11 00:00:00;2018-06-08 00:00:00
24DDT20130016;PCS LE BUISSON;24068;Le Buisson-de-Cadouin;"";"";;;2013-05-21 00:00:00;2018-06-08 00:00:00
24DDT20130015;PCS BELVES;24035;Belvès;"";"";;;2013-05-23 00:00:00;2013-10-15 00:00:00
24DDT20130014;PCS BEAUPOUYET;24029;Beaupouyet;"";"";;;2013-06-21 00:00:00;2013-10-15 00:00:00
24DDT20130013;PCS BAYAC;24027;Bayac;"";"";;;2012-12-31 00:00:00;2018-06-11 00:00:00
24DDT20130012;PCS ALLAS LES MINES;24006;Allas-les-Mines;"";"";;;2013-05-24 00:00:00;2013-10-15 00:00:00
24DDT20130011;PCS BANEUIL;24023;Baneuil;"";"";;;2009-12-20 00:00:00;2013-10-15 00:00:00
19PREF20130137;MERCOEUR;19133;Mercoeur;DORDOGNE;PPI barrage de Bort les Orgues;;2013-10-08 00:00:00;2017-05-22 00:00:00;2017-06-07 00:00:00
19PREF20130136;SERANDON;19256;Sérandon;"";"";;;2013-09-26 00:00:00;
19PREF20130135;SERVIERES-LE-CHATEAU;19258;Servières-le-Château;"";"";2013-08-26 00:00:00;;2015-05-21 00:00:00;2016-01-15 00:00:00
11DDTM20130016;PCS Rustiques Piémont d'Alaric;11330;Rustiques;"";"";;;2013-01-28 00:00:00;
72DDT20130041;PCS - SAINT CHRISTOPHE DU JAMBET;72273;Saint-Christophe-du-Jambet;"";"";;;2013-06-21 00:00:00;
68PREF20130458;UFFHEIM;68341;Uffheim;"";"";2013-08-06 00:00:00;;2013-08-13 00:00:00;2015-06-02 00:00:00
68PREF20130457;PFAFFENHEIM;68255;Pfaffenheim;"";"";2013-08-28 00:00:00;;2013-09-05 00:00:00;2015-06-02 00:00:00
68PREF20130456;NIFFER;68238;Niffer;"";"";2013-10-01 00:00:00;;2013-10-14 00:00:00;2015-06-02 00:00:00
68PREF20130455;ILLFURTH;68152;Illfurth;"";"";2013-10-01 00:00:00;;2013-12-09 00:00:00;2015-06-02 00:00:00
68PREF20130454;HIRTZBACH;68139;Hirtzbach;"";"";2013-09-09 00:00:00;;2013-10-01 00:00:00;2015-06-02 00:00:00
68PREF20130453;BERENTZWILLER;68027;Berentzwiller;"";"";2013-08-28 00:00:00;;2013-11-26 00:00:00;2015-06-02 00:00:00
68PREF20130452;BALDERSHEIM;68015;Baldersheim;"";"";2013-08-22 00:00:00;;2013-09-04 00:00:00;2015-06-02 00:00:00
04DREAL20130120;PCS Villeneuve;04242;Villeneuve;"";"";;;2012-09-01 00:00:00;
04DREAL20130118;PCS Volonne;04244;Volonne;"";"";;;2011-08-31 00:00:00;
04DREAL20130116;PCS Tartonne;04214;Tartonne;"";"";;;2011-09-13 00:00:00;
04DREAL20130113;PCS Sisteron;04209;Sisteron;"";"";;;2012-11-19 00:00:00;
04DREAL20130109;PCS Sausses;04202;Sausses;"";"";;;2010-08-11 00:00:00;
04DREAL20130107;PCS Salignac;04200;Salignac;"";"";;;2010-09-17 00:00:00;
04DREAL20130103;PCS St-Martin-de-Brômes;04189;Saint-Martin-de-Brômes;"";"";;;2010-05-28 00:00:00;2016-11-08 00:00:00
04DREAL20130101;PCS Saint-Lions;04187;Saint-Lions;"";"";;;2011-09-06 00:00:00;
04DREAL20130098;PCS Saint-Jacques;04180;Saint-Jacques;"";"";;;2011-09-30 00:00:00;
07PREF20130200;PCS SOYONS;07316;Soyons;"";"";;;2013-02-01 00:00:00;
07PREF20130199;PCS SAINT SYMPHORIEN SOUS CHOMER;07298;Saint-Symphorien-sous-Chomérac;"";"";;;2013-06-01 00:00:00;
07PREF20130198;PCS SAINT PERAY;07281;Saint-Péray;"";"";;;2013-02-01 00:00:00;
07PREF20130197;PCS SAINT GEORGES LES BAINS;07240;Saint-Georges-les-Bains;"";"";;;2013-05-01 00:00:00;2013-10-03 00:00:00
07PREF20130196;PCS SAINT ALBAN AURIOLLES;07207;Saint-Alban-Auriolles;"";"";;;2012-12-01 00:00:00;
07PREF20130195;PCS MEYSSE;07157;Meysse;"";"";;;2013-01-01 00:00:00;
07PREF20130194;PCS CHARMES SUR RHÔNE;07055;Charmes-sur-Rhône;"";"";;;2013-01-06 00:00:00;
07PREF20130193;PCS CHAMPAGNE;07051;Champagne;"";"";;;2013-01-01 00:00:00;
07PREF20130192;PCS ARDOIX;07013;Ardoix;"";"";;;2013-01-01 00:00:00;
07PREF20130190;PCS ANDANCE;07009;Andance;"";"";;;2013-06-01 00:00:00;2013-10-03 00:00:00
19PREF20130134;BUGEAT;19033;Bugeat;"";"Commune sans risque majeur.
précédente notification : 19/09/2013";;;2016-04-14 00:00:00;2018-06-04 00:00:00
11DDTM20130015;PCS Monze Piémont d'Alaric;11257;Monze;"";"";2009-09-07 00:00:00;;2013-09-11 00:00:00;2013-10-09 00:00:00
19PREF20130133;LESTARDS;19112;Lestards;VEZERE;"";;;2013-09-18 00:00:00;2013-10-02 00:00:00
19PREF20130132;VIAM;19284;Viam;"";"";;2013-09-18 00:00:00;2013-10-01 00:00:00;2013-10-02 00:00:00
19PREF20130131;SOURSAC;19264;Soursac;Dordogne;Barrage de Bort les Orgues et de l'Aigle;;2013-08-08 00:00:00;2013-09-01 00:00:00;2016-01-15 00:00:00
19PREF20130130;SOUDEILLES;19263;Soudeilles;"";"Commune sans risque majeur
PCS révisé en janvier 2014";;;2014-01-03 00:00:00;2018-06-04 00:00:00
19PREF20130129;SEILHAC;19255;Seilhac;"";Commune sans risque majeur;;;2012-07-25 00:00:00;2018-06-04 00:00:00
19PREF20130128;SAINT-YRIEIX-LE-DEJALAT;19249;Saint-Yrieix-le-Déjalat;"";"Commune sans risque majeur.
précédente notification : 17/09/2012

";;;2015-02-02 00:00:00;2018-06-04 00:00:00
19PREF20130127;SAINT-PARDOUX-LE-NEUF;19232;Saint-Pardoux-le-Neuf;"";Commune sans risque majeur;;;2012-09-01 00:00:00;
19PREF20130126;SAINT-PANTALEON-DE-LARCHE;19229;Saint-Pantaléon-de-Larche;"";MAJ PCS 09/2015;;;2013-06-18 00:00:00;2016-02-25 00:00:00
19PREF20130125;SAINT-MEXANT;19227;Saint-Mexant;"";Commune sans risque majeur;;;2012-04-06 00:00:00;2018-06-04 00:00:00
19PREF20130124;SAINT-MERD-LES-OUSSINES;19226;Saint-Merd-les-Oussines;"";Commune sans risque majeur;;;2013-09-19 00:00:00;2018-06-04 00:00:00
19PREF20130123;SAINT-MARTIAL-DE-GIMEL;19220;Saint-Martial-de-Gimel;"";Commune sans risque majeur;;2013-08-13 00:00:00;2013-09-17 00:00:00;2018-06-04 00:00:00
19PREF20130122;SAINT-HILAIRE-FOISSAC;19208;Saint-Hilaire-Foissac;"";"Commune sans risque majeur.
précédentes notifications : 31/07/2012 et 04/11/2013.";;;2013-11-04 00:00:00;2018-06-04 00:00:00
19PREF20130121;SAINT-CLEMENT;19194;Saint-Clément;"";Commune sans risque majeur;;;2013-05-30 00:00:00;2018-06-04 00:00:00
19PREF20130120;ROSIERS-D'EGLETONS;19176;Rosiers-d'Égletons;"";"Commune sans risque majeur
précédentes notifications : 27/07/2012 et 20/12/2013

";;;2014-11-11 00:00:00;2018-05-31 00:00:00
19PREF20130119;LA-ROCHE-CANILLAC;19174;La Roche-Canillac;DORDOGNE;"";;2013-06-17 00:00:00;2013-07-01 00:00:00;2013-10-28 00:00:00
19PREF20130118;PEROLS-SUR-VEZERE;19160;Pérols-sur-Vézère;"";Commune sans risque majeur;;;2013-09-18 00:00:00;2018-06-04 00:00:00
19PREF20130117;PERET-BEL-AIR;19159;Péret-Bel-Air;"";"Commune sans risque majeur
précédente notification : 26/06/2012";;;2014-01-02 00:00:00;2018-05-31 00:00:00
19PREF20130116;PANDRIGNES;19158;Pandrignes;"";"Commune sans risque majeur.
précédente notification : 26/10/2012";;;2014-12-15 00:00:00;2018-05-31 00:00:00
19PREF20130114;NAVES;19146;Naves;Corrèze;"";;;2013-09-18 00:00:00;2016-01-15 00:00:00
19PREF20130113;MOUSTIER-VENTADOUR;19145;Moustier-Ventadour;"";"Commune sans risque majeur
PCS révisé";;;2014-01-09 00:00:00;2018-06-04 00:00:00
19PREF20130112;MEILHARDS;19131;Meilhards;"";Commune sans risque majeur;;;2014-09-01 00:00:00;2018-06-04 00:00:00
19PREF20130111;LISSAC-SUR-COUZE;19117;Lissac-sur-Couze;"";"Commune sans risque majeur.
précédente notification : 20/09/2013";;2013-09-11 00:00:00;2014-06-20 00:00:00;2018-05-31 00:00:00
19PREF20130108;LAGARDE-ENVAL;19098;Lagarde-Enval;"";Commune sans risque majeur;;2013-06-24 00:00:00;2013-10-02 00:00:00;2018-06-04 00:00:00
19PREF20130107;LAFAGE-SUR-SOMBRE;19097;Lafage-sur-Sombre;"";précédente notification : 26/09/2014;;;2015-03-06 00:00:00;2018-06-04 00:00:00
19PREF20130106;GOURDON-MURAT;19087;Gourdon-Murat;"";"Commune sans risque majeur.
précédente notification : 19/09/2013";;2013-09-19 00:00:00;2016-06-09 00:00:00;2018-06-04 00:00:00
19PREF20130105;FAVARS;19082;Favars;"";Commune sans risque majeur;;;2013-05-02 00:00:00;2018-06-04 00:00:00
19PREF20130104;DARNETS;19070;Darnets;"";"Commune sans risque majeur
précédente notification : 18/06/2012";;;2017-04-12 00:00:00;2018-06-04 00:00:00
19PREF20130103;COSNAC;19063;Cosnac;Corrèze affluents Bassin Brive;"";;;2013-08-29 00:00:00;2017-01-10 00:00:00
19PREF20130102;CLERGOUX;19056;Clergoux;"";"";;;2015-05-29 00:00:00;2018-06-04 00:00:00
19PREF20130100;LE-CHASTANG;19048;Le Chastang;"";"Commune sans risque majeur
précédente notification : 20/06/2013";;2013-05-31 00:00:00;2015-12-08 00:00:00;2018-06-04 00:00:00
19PREF20130099;LA-CHAPELLE-SPINASSE;19046;Chapelle-Spinasse;"";"Commune sans risque majeur

précédente notification : 09/07/2012";;;2013-10-22 00:00:00;2018-06-04 00:00:00
19PREF20130098;CHAMPAGNAC-LA-NOAILLE;19039;Champagnac-la-Noaille;"";"Commune sans risque majeur
précédente notification : 27/09/2012
";;;2014-06-23 00:00:00;2018-06-04 00:00:00
19PREF20130096;AUBAZINE;19013;Aubazines;"";Le risque rupture de barrage est présent mais non majeur;;2013-09-09 00:00:00;2013-09-15 00:00:00;2016-01-18 00:00:00
19PREF20130095;LES-ANGLES-SUR-CORREZE;19009;Les Angles-sur-Corrèze;Corrèze;"";;2013-05-23 00:00:00;2013-11-04 00:00:00;2016-01-14 00:00:00
19PREF20130093;BEYSSAC;19024;Beyssac;"";"Commune sans risque majeur
précédente notification : 03/07/2012";;;2013-11-29 00:00:00;2018-06-04 00:00:00
19PREF20130092;ARNAC-POMPADOUR;19011;Arnac-Pompadour;"";"Commune sans risque majeur.
précédente notification : 14/06/2012";;;2014-05-30 00:00:00;2018-06-04 00:00:00
19PREF20130091;VIGEOIS;19285;Vigeois;VEZERE;"précédentes notifications : 10/06/2013 ;  25/03/2015

";;;2016-02-24 00:00:00;2018-06-04 00:00:00
19PREF20130090;TREIGNAC;19269;Treignac;"";précédente notification : 15/11/2014;;;2015-02-12 00:00:00;2018-06-04 00:00:00
19PREF20130089;SOUDAINE-LAVINADIERE;19262;Soudaine-Lavinadière;"";précédente notification : 25/04/2013;;;2016-06-06 00:00:00;2018-06-04 00:00:00
19PREF20130088;SAINT-YBARD;19248;Saint-Ybard;"";"";;;2013-05-08 00:00:00;2016-01-15 00:00:00
19PREF20130087;SAINT-PARDOUX-LA-CROISILLE;19231;Saint-Pardoux-la-Croisille;DORDOGNE;"risque rivière le Doustre, affluent de la Dordogne.
Barrage de Marcillac la Valette.
précédente notification : 26/06/2013";;;2014-11-01 00:00:00;2018-06-04 00:00:00
19PREF20130086;SAINT-MARTIN-LA-MEANNE;19222;Saint-Martin-la-Méanne;"";"";;;2013-06-03 00:00:00;
19PREF20130085;SAINT-HILAIRE-PEYROUX;19211;Saint-Hilaire-Peyroux;CORREZE AMONT;précédente notification : 15/04/2013;;;2014-10-15 00:00:00;2018-06-04 00:00:00
19PREF20130084;PIERREFITTE;19166;Pierrefitte;"";"";;;2013-08-27 00:00:00;
19PREF20130083;ORGNAC-SUR-VEZERE;19154;Orgnac-sur-Vézère;"";"";;;2013-07-18 00:00:00;2016-01-15 00:00:00
19PREF20130082;OBJAT;19153;Objat;"";précédente notification : 12/08/2013;;;2015-06-04 00:00:00;2018-05-31 00:00:00
19PREF20130081;MANSAC;19124;Mansac;"";"";;;2013-08-30 00:00:00;2016-01-15 00:00:00
19PREF20130080;LE-LONZAC;19118;Le Lonzac;"";"";;;2013-07-10 00:00:00;2013-10-28 00:00:00
19PREF20130079;LAPLEAU;19106;Lapleau;DORDOGNE;"";;;2010-11-19 00:00:00;
19PREF20130078;LAGUENNE;19101;Laguenne;"";"";;;2013-07-10 00:00:00;2016-01-14 00:00:00
19PREF20130077;GUMOND;19090;Gumond;"";précédente notification : 16/05/2013;;;2015-03-30 00:00:00;2018-05-29 00:00:00
19PREF20130076;GROS-CHASTANG;19089;Gros-Chastang;"";"";;;2013-07-09 00:00:00;
19PREF20130075;GIMEL-LES-CASCADES;19085;Gimel-les-Cascades;"";"";;;2013-06-03 00:00:00;2016-01-14 00:00:00
19PREF20130074;ESTIVAUX;19078;Estivaux;"";"";;;2013-06-10 00:00:00;2016-01-18 00:00:00
19PREF20130073;CORNIL;19061;Cornil;CORREZE;"";;;2013-06-10 00:00:00;2016-01-14 00:00:00
19PREF20130072;CHAMPAGNAC-LA-PRUNE;19040;Champagnac-la-Prune;"";"";;2013-05-21 00:00:00;2015-04-28 00:00:00;2017-06-01 00:00:00
19PREF20130071;CHAMBOULIVE;19037;Chamboulive;"";"";;;2013-06-06 00:00:00;
19PREF20130070;BASSIGNAC-LE-HAUT;19018;Bassignac-le-Haut;"";"";;;2013-05-27 00:00:00;
19PREF20130069;BAR;19016;Bar;"";"";;2012-12-21 00:00:00;2013-09-30 00:00:00;2018-05-29 00:00:00
79PREF20130362;MAGNE;79162;Magné;"";précédente notification : 01/01/2013;;;2014-04-10 00:00:00;2018-06-27 00:00:00
19PREF20130068;AURIAC;19014;Auriac;DORDOGNE;"concerné par 4 Barrages :
sur la Dordogne (Bort les Orgues, Marèges, l'Aigle)
sur la Triouzoune (Neuvic la Triouzoune)
";;2013-04-19 00:00:00;2014-11-25 00:00:00;2018-05-29 00:00:00
19PREF20130067;AFFIEUX;19001;Affieux;Vézère;"PCS obligatoire.
précédente notification : 10/07/2013";;;2015-02-17 00:00:00;2018-05-29 00:00:00
46PREF20130268;Luzech;46182;Luzech;"";"";;;2013-09-09 00:00:00;
02PREF20130026;PCS;02545;La Neuville-Bosmont;"";"";;;2013-01-01 00:00:00;
21PREF20130364;VONGES;21713;Vonges;"";"";;;2010-02-23 00:00:00;
21PREF20130363;VILLAINES LES PREVOTES;21686;Villaines-les-Prévôtes;"";"";;;2015-06-22 00:00:00;2015-07-20 00:00:00
