Insee;num_risque_jo;annee
31316;16.0;2013
31317;39.0;2013
31318;39.0;2013
31321;39.0;2012
31325;39.0;2013
31328;39.0;2013
31330;39.0;2013
31330;1.0;2014
31330;1.0;2014
31331;39.0;2012
31333;39.0;2014
31334;39.0;2013
31334;1.0;2013
31334;21.0;2013
31338;39.0;2012
31338;39.0;2016
31340;39.0;2013
31341;39.0;2014
31344;1.0;2013
31346;39.0;2013
31347;39.0;2012
31347;1.0;2012
31349;39.0;2013
31353;39.0;2016
31355;39.0;2012
31356;39.0;2012
31356;39.0;2016
31358;39.0;2012
31358;39.0;2012
31359;1.0;2015
31360;1.0;2013
31363;1.0;2012
31364;39.0;2012
31364;39.0;2013
31370;39.0;2013
31370;39.0;2013
31373;1.0;2012
31374;39.0;2012
31375;39.0;2013
31380;39.0;2014
31382;39.0;2013
31383;39.0;2012
31383;39.0;2012
31383;16.0;2013
31383;39.0;2014
31383;39.0;2016
31384;39.0;2013
31386;39.0;2014
31389;39.0;2013
31389;39.0;2013
31390;1.0;2013
31394;1.0;2013
31395;39.0;2012
31395;39.0;2013
31395;1.0;2014
31395;39.0;2016
31396;39.0;2013
31402;39.0;2012
31402;39.0;2012
31403;39.0;2013
31403;1.0;2014
31404;1.0;2013
31405;1.0;2013
31405;21.0;2014
31406;39.0;2012
31407;39.0;2012
31410;39.0;2012
31410;39.0;2012
31410;39.0;2013
31410;39.0;2016
31411;39.0;2012
31412;39.0;2013
31413;39.0;2012
31413;39.0;2012
31414;39.0;2013
31417;39.0;2012
31417;39.0;2013
31417;1.0;2014
31418;39.0;2012
31419;39.0;2012
31419;1.0;2015
31419;1.0;2016
31420;39.0;2013
31423;39.0;2013
31424;39.0;2012
31424;1.0;2014
31424;39.0;2016
31426;1.0;2013
31426;16.0;2013
31427;1.0;2013
31429;39.0;2013
31430;1.0;2013
31433;1.0;2015
31435;39.0;2013
31438;39.0;2012
31438;39.0;2016
31439;39.0;2013
31440;1.0;2013
31440;21.0;2013
31441;39.0;2013
31442;1.0;2014
31443;1.0;2012
31443;39.0;2013
31444;39.0;2012
31444;39.0;2012
31445;39.0;2012
31445;39.0;2013
31446;39.0;2013
31451;39.0;2013
31454;39.0;2012
31455;39.0;2013
31455;1.0;2014
31457;1.0;2013
31459;39.0;2013
31462;39.0;2012
31462;39.0;2013
31464;39.0;2012
31466;39.0;2012
31467;39.0;2012
31467;39.0;2012
31467;39.0;2016
31469;1.0;2015
31470;1.0;2013
31471;1.0;2013
31472;1.0;2013
31473;39.0;2013
31474;39.0;2012
31477;39.0;2013
31480;39.0;2012
31480;1.0;2015
31481;39.0;2012
31481;39.0;2016
31483;1.0;2013
31483;39.0;2013
31484;39.0;2012
31488;39.0;2012
31488;39.0;2012
31488;39.0;2013
31489;39.0;2013
31495;39.0;2012
31496;39.0;2012
31496;39.0;2012
31497;39.0;2012
31497;39.0;2012
31497;39.0;2013
31499;39.0;2012
31500;1.0;2013
31501;39.0;2012
31503;1.0;2013
31505;39.0;2013
31506;39.0;2012
31506;39.0;2013
31507;39.0;2012
31507;1.0;2014
31511;39.0;2013
31515;39.0;2012
31516;39.0;2012
31516;39.0;2013
31516;39.0;2016
31517;39.0;2013
31518;39.0;2013
31520;39.0;2013
31520;1.0;2015
31524;1.0;2013
31526;39.0;2012
31526;39.0;2012
31526;1.0;2014
31527;39.0;2012
31528;39.0;2013
31538;39.0;2013
31540;39.0;2013
31540;39.0;2013
31545;39.0;2013
31546;39.0;2014
31551;39.0;2013
31553;39.0;2012
31553;39.0;2012
31553;1.0;2015
31555;39.0;2012
31555;39.0;2012
31555;39.0;2013
31555;1.0;2014
31555;1.0;2015
31555;1.0;2015
31555;39.0;2016
31557;39.0;2012
31557;39.0;2012
31557;39.0;2013
31557;1.0;2014
31557;39.0;2016
31561;39.0;2012
31563;39.0;2012
31563;39.0;2016
31564;1.0;2013
31565;1.0;2013
31567;39.0;2012
31567;39.0;2012
31568;39.0;2013
31568;39.0;2013
31572;39.0;2012
31572;39.0;2012
31572;39.0;2013
31573;39.0;2012
31575;39.0;2013
31577;39.0;2012
31578;39.0;2013
31579;39.0;2012
31579;39.0;2012
31579;39.0;2014
31579;39.0;2016
31580;1.0;2015
31581;39.0;2012
31581;39.0;2013
31581;39.0;2016
31582;39.0;2013
31582;1.0;2015
31583;39.0;2012
31584;39.0;2012
31585;16.0;2013
31587;39.0;2012
31587;39.0;2013
31592;39.0;2012
31592;1.0;2013
31593;39.0;2013
32001;39.0;2012
32001;39.0;2012
32002;39.0;2012
32007;39.0;2012
32007;39.0;2016
32009;39.0;2013
32012;39.0;2012
32012;39.0;2012
32012;39.0;2012
32012;1.0;2013
32012;39.0;2016
32013;39.0;2012
32013;39.0;2012
32013;39.0;2013
32013;16.0;2014
32013;39.0;2016
32016;39.0;2012
32016;39.0;2012
32016;1.0;2014
32018;39.0;2013
32018;39.0;2013
32019;39.0;2012
32019;1.0;2014
32020;39.0;2013
32021;1.0;2015
32021;1.0;2015
32023;39.0;2013
32023;39.0;2013
32024;1.0;2013
32026;39.0;2013
32028;1.0;2014
32029;39.0;2013
32031;39.0;2012
32031;39.0;2012
32032;39.0;2013
32034;39.0;2013
32036;39.0;2012
32036;39.0;2012
32038;39.0;2013
32042;39.0;2013
32044;39.0;2013
32047;39.0;2012
32048;39.0;2012
32048;39.0;2013
32054;39.0;2012
32054;39.0;2012
32054;1.0;2015
32055;39.0;2013
32056;39.0;2012
32059;1.0;2015
32060;39.0;2013
32061;39.0;2013
32065;39.0;2014
32066;39.0;2013
32068;1.0;2015
32069;39.0;2016
32072;39.0;2013
32076;39.0;2013
32078;39.0;2012
32078;39.0;2012
32079;39.0;2012
32080;39.0;2013
32082;39.0;2013
32083;39.0;2012
32083;39.0;2012
32083;1.0;2013
32084;39.0;2013
32084;1.0;2015
32087;39.0;2012
32087;39.0;2012
32088;39.0;2012
32088;39.0;2012
32090;39.0;2012
32090;39.0;2012
32090;1.0;2012
32090;1.0;2015
32090;1.0;2015
32091;39.0;2012
32094;39.0;2012
32095;39.0;2012
32095;39.0;2012
32095;39.0;2013
32096;39.0;2012
32096;39.0;2012
32097;39.0;2012
32097;39.0;2012
32098;1.0;2014
32101;39.0;2013
32102;39.0;2013
32104;1.0;2014
32105;39.0;2013
32106;39.0;2013
32107;39.0;2012
32107;39.0;2013
32107;1.0;2013
32107;1.0;2014
32109;39.0;2013
32115;39.0;2012
32115;39.0;2012
32115;39.0;2013
32115;1.0;2013
32116;1.0;2014
32117;39.0;2012
32119;39.0;2012
32119;1.0;2013
32120;39.0;2013
32121;39.0;2012
32123;39.0;2012
32123;39.0;2012
32123;39.0;2016
32124;39.0;2013
32126;39.0;2016
32129;1.0;2015
32129;1.0;2015
32130;39.0;2012
32130;1.0;2013
32131;39.0;2012
32131;39.0;2012
32132;39.0;2012
32132;39.0;2012
32132;39.0;2013
32132;1.0;2013
32134;39.0;2013
32138;39.0;2013
32138;1.0;2013
32138;39.0;2013
32139;1.0;2015
32140;39.0;2012
32144;39.0;2013
32146;39.0;2012
32147;39.0;2012
32147;39.0;2014
32147;1.0;2014
32147;39.0;2016
32148;39.0;2012
32148;39.0;2012
32150;39.0;2012
32150;39.0;2014
32153;39.0;2012
32154;39.0;2013
32155;39.0;2012
32156;1.0;2015
32157;39.0;2012
32160;39.0;2013
32160;1.0;2014
32160;1.0;2014
32162;39.0;2012
32165;39.0;2013
32165;39.0;2013
32166;39.0;2012
32168;39.0;2012
32169;39.0;2012
32171;39.0;2013
32172;39.0;2012
32172;1.0;2015
32176;39.0;2012
32181;39.0;2013
32182;39.0;2013
32182;39.0;2016
32187;39.0;2013
32188;39.0;2013
32190;39.0;2012
32190;39.0;2012
32198;39.0;2013
32200;39.0;2012
32200;39.0;2012
32200;39.0;2016
32201;39.0;2013
32203;39.0;2012
32203;39.0;2012
32204;39.0;2013
32204;1.0;2015
32205;39.0;2013
32205;39.0;2013
32206;39.0;2012
32206;1.0;2015
32207;39.0;2012
32208;39.0;2012
32208;39.0;2013
32208;16.0;2013
32208;16.0;2016
32208;39.0;2016
32210;39.0;2013
32210;39.0;2013
32211;39.0;2012
32211;39.0;2012
32213;39.0;2012
32213;1.0;2012
32213;39.0;2013
32213;1.0;2014
32213;1.0;2014
32215;39.0;2013
32216;39.0;2012
32218;39.0;2013
32219;39.0;2013
32219;39.0;2013
32221;39.0;2012
32221;39.0;2016
32224;39.0;2013
32226;39.0;2013
32231;39.0;2012
32231;1.0;2015
32233;39.0;2013
32234;39.0;2013
32235;39.0;2013
32237;39.0;2012
32237;39.0;2012
32237;39.0;2016
32240;39.0;2013
32247;39.0;2012
32247;39.0;2012
32247;39.0;2016
32248;39.0;2013
32248;1.0;2015
32248;39.0;2016
32249;39.0;2013
32249;1.0;2014
32250;39.0;2013
32251;39.0;2012
32251;39.0;2012
32254;39.0;2013
32254;39.0;2013
32254;1.0;2015
32254;1.0;2016
32255;39.0;2012
32255;39.0;2012
32256;39.0;2016
32258;39.0;2013
32261;39.0;2013
32262;39.0;2012
32262;39.0;2012
32267;39.0;2012
32268;39.0;2013
32269;39.0;2013
32269;39.0;2016
32270;39.0;2012
32270;39.0;2016
32276;1.0;2012
32276;39.0;2012
32277;39.0;2012
32278;1.0;2014
32279;39.0;2012
32279;39.0;2012
32279;39.0;2016
32282;39.0;2013
32282;39.0;2013
32285;39.0;2016
32288;39.0;2012
32288;39.0;2012
32288;39.0;2012
32288;39.0;2016
32289;39.0;2012
32289;39.0;2013
32289;1.0;2016
32290;39.0;2012
32290;39.0;2012
32290;39.0;2013
32293;39.0;2013
32293;39.0;2013
32294;39.0;2012
32298;39.0;2014
32299;39.0;2013
32300;39.0;2012
32301;39.0;2012
32301;39.0;2012
32301;16.0;2014
32301;39.0;2016
32302;1.0;2014
32303;39.0;2013
32306;39.0;2012
32306;39.0;2013
32307;39.0;2012
32307;39.0;2013
32307;1.0;2014
32308;1.0;2014
32309;39.0;2013
32311;39.0;2012
32312;39.0;2012
32312;39.0;2012
32312;39.0;2013
32312;39.0;2014
32312;39.0;2016
32313;39.0;2013
32313;1.0;2015
32315;39.0;2013
32316;39.0;2013
32317;39.0;2013
32319;39.0;2012
32321;39.0;2012
32323;39.0;2013
32323;39.0;2016
32326;39.0;2013
32327;39.0;2012
32328;39.0;2014
32331;39.0;2012
32331;39.0;2012
32331;1.0;2013
32332;39.0;2014
32334;39.0;2012
32334;39.0;2012
32334;1.0;2014
32334;39.0;2016
32335;39.0;2012
32335;39.0;2012
32336;1.0;2012
32339;39.0;2013
32340;39.0;2012
32341;39.0;2013
32343;39.0;2016
32345;39.0;2012
32345;39.0;2012
32346;39.0;2013
32347;39.0;2013
32347;39.0;2014
32347;1.0;2014
32348;39.0;2013
32349;39.0;2013
32349;39.0;2013
32351;39.0;2012
32352;39.0;2014
32353;39.0;2013
32354;39.0;2013
32355;39.0;2013
32355;1.0;2014
32356;39.0;2014
32358;39.0;2013
32359;39.0;2012
32361;1.0;2014
32362;39.0;2013
32363;39.0;2013
32365;39.0;2013
32368;39.0;2013
32368;39.0;2016
32372;39.0;2012
32372;39.0;2012
32373;39.0;2013
32374;39.0;2012
32374;39.0;2012
32376;39.0;2016
32379;39.0;2013
32381;39.0;2013
32382;39.0;2013
32382;1.0;2014
32385;39.0;2016
32386;39.0;2012
32387;39.0;2013
32387;1.0;2014
32387;1.0;2015
32388;39.0;2012
32388;1.0;2016
32391;39.0;2012
32391;39.0;2012
32392;39.0;2012
32394;1.0;2014
32395;39.0;2012
32396;39.0;2012
32397;1.0;2014
32401;39.0;2013
32404;39.0;2012
32405;39.0;2012
32406;39.0;2012
32406;39.0;2012
32407;39.0;2012
32410;39.0;2012
32410;1.0;2012
32410;1.0;2014
32412;39.0;2013
32413;39.0;2016
32415;1.0;2014
32416;39.0;2013
32416;1.0;2013
32416;1.0;2015
32417;39.0;2012
32419;1.0;2014
32421;39.0;2013
32421;39.0;2013
32425;39.0;2012
32426;39.0;2012
32428;39.0;2016
32429;39.0;2012
32429;39.0;2014
32429;39.0;2016
32430;39.0;2012
32432;39.0;2013
32433;39.0;2012
32433;39.0;2016
32434;39.0;2012
32434;39.0;2012
32435;39.0;2016
32436;39.0;2012
32438;39.0;2013
32438;39.0;2013
32442;39.0;2012
32445;39.0;2012
32447;1.0;2016
32450;39.0;2012
32450;39.0;2012
32451;39.0;2016
32452;1.0;2015
32453;39.0;2012
32453;39.0;2012
32454;39.0;2013
32457;39.0;2012
32459;39.0;2012
32459;39.0;2012
32461;39.0;2013
32462;39.0;2012
32462;39.0;2012
32462;1.0;2015
32462;39.0;2016
32467;39.0;2012
33002;39.0;2012
33002;39.0;2016
33003;39.0;2013
33003;1.0;2013
33003;39.0;2016
33004;39.0;2012
33005;1.0;2013
33005;91.0;2015
33007;39.0;2012
33009;1.0;2013
33009;16.0;2014
33013;39.0;2012
33013;39.0;2012
33013;39.0;2013
33013;1.0;2013
33013;39.0;2016
33015;39.0;2012
33015;39.0;2012
33015;39.0;2016
33016;1.0;2013
33016;39.0;2013
33016;1.0;2014
33016;1.0;2016
33016;39.0;2016
33017;39.0;2012
33017;39.0;2012
33017;39.0;2016
33018;39.0;2012
33018;39.0;2016
33021;39.0;2012
33021;39.0;2012
33021;1.0;2014
33021;16.0;2015
33021;39.0;2016
33023;39.0;2012
33023;39.0;2012
33023;39.0;2016
33028;39.0;2012
33028;39.0;2012
33032;39.0;2012
33032;39.0;2012
33032;39.0;2013
33032;1.0;2013
33033;39.0;2012
33033;39.0;2012
33033;1.0;2014
33035;1.0;2013
33036;39.0;2012
33036;16.0;2012
33036;1.0;2014
33036;39.0;2016
33037;39.0;2012
33037;39.0;2012
33037;16.0;2016
33038;39.0;2012
33038;39.0;2013
33039;39.0;2012
33039;39.0;2012
33039;39.0;2013
33039;1.0;2013
33045;39.0;2012
33045;39.0;2012
33046;39.0;2012
33046;39.0;2012
33046;1.0;2013
33047;39.0;2012
33047;39.0;2013
33048;39.0;2016
33049;1.0;2013
33050;39.0;2013
33051;1.0;2013
33051;21.0;2014
33051;1.0;2014
33051;91.0;2015
33056;39.0;2012
33056;39.0;2012
33056;39.0;2013
33057;39.0;2012
33057;39.0;2012
33058;39.0;2012
33058;39.0;2012
33059;39.0;2012
33059;39.0;2012
33059;1.0;2013
33061;39.0;2012
33061;39.0;2012
33061;1.0;2014
33062;39.0;2012
33062;39.0;2012
33062;39.0;2013
33063;39.0;2012
33063;39.0;2012
33063;39.0;2013
33063;1.0;2013
33064;39.0;2012
33064;39.0;2012
33065;39.0;2012
33065;39.0;2012
33065;1.0;2013
33067;1.0;2013
33067;39.0;2013
33069;1.0;2013
33071;39.0;2013
33073;39.0;2013
33074;39.0;2012
33074;39.0;2012
33074;39.0;2016
33075;39.0;2012
33075;39.0;2012
33075;39.0;2013
33075;1.0;2013
33076;39.0;2012
33077;39.0;2012
33077;39.0;2016
33078;39.0;2012
33078;39.0;2012
33078;1.0;2013
33078;39.0;2016
33080;39.0;2012
33080;39.0;2013
33080;1.0;2013
33080;21.0;2014
33082;1.0;2013
33083;39.0;2012
33083;39.0;2012
33084;39.0;2012
33084;39.0;2012
33084;1.0;2013
33084;1.0;2014
33085;39.0;2012
33085;39.0;2012
33086;39.0;2013
33086;39.0;2016
33089;39.0;2013
33090;39.0;2012
33090;39.0;2012
33090;39.0;2013
33090;1.0;2013
33093;1.0;2014
33093;16.0;2015
33096;39.0;2012
33096;39.0;2012
33096;39.0;2013
33096;1.0;2013
33098;1.0;2014
33099;39.0;2012
33099;39.0;2012
33099;1.0;2013
33100;39.0;2013
33105;39.0;2012
33106;39.0;2012
33108;39.0;2013
33109;39.0;2012
33109;39.0;2012
33109;1.0;2014
33111;1.0;2014
33114;39.0;2012
33114;39.0;2012
33114;39.0;2013
33117;39.0;2012
33118;39.0;2012
33118;39.0;2012
33118;1.0;2014
33119;39.0;2012
33119;39.0;2013
33119;1.0;2013
33122;39.0;2013
33122;1.0;2013
33123;39.0;2013
33124;39.0;2013
33126;39.0;2012
33126;39.0;2012
33126;39.0;2013
33128;39.0;2013
33130;39.0;2012
33131;1.0;2014
33138;39.0;2012
33138;39.0;2012
33138;39.0;2013
33138;1.0;2014
33140;39.0;2012
33140;39.0;2012
33141;39.0;2012
33141;39.0;2012
33142;39.0;2012
33143;39.0;2012
33143;1.0;2013
33143;1.0;2014
33143;1.0;2014
33145;1.0;2014
33146;39.0;2013
33147;1.0;2013
33147;39.0;2013
33150;39.0;2012
33151;39.0;2012
33151;39.0;2012
33154;39.0;2012
33155;39.0;2012
33155;39.0;2012
33157;39.0;2016
33159;39.0;2013
33160;39.0;2013
33160;39.0;2016
33161;39.0;2012
33161;39.0;2012
33161;39.0;2013
33162;39.0;2012
33162;39.0;2012
33163;1.0;2013
33165;39.0;2012
33165;39.0;2012
33166;39.0;2012
33166;39.0;2012
33167;39.0;2012
33167;1.0;2013
33167;16.0;2014
33174;39.0;2012
33174;39.0;2012
33175;39.0;2012
33175;39.0;2012
33178;39.0;2012
33178;39.0;2016
33179;39.0;2013
33179;1.0;2014
33180;39.0;2016
33183;39.0;2012
33184;39.0;2012
33184;39.0;2012
33189;39.0;2012
33189;39.0;2012
33191;39.0;2012
33191;39.0;2013
33192;39.0;2012
33192;39.0;2013
33192;1.0;2013
33193;39.0;2013
33194;1.0;2013
33196;1.0;2013
33198;39.0;2012
33198;39.0;2014
33199;1.0;2013
33199;1.0;2014
33200;39.0;2012
33200;39.0;2012
33201;39.0;2012
33201;39.0;2012
33201;1.0;2013
33201;1.0;2014
33201;16.0;2016
33207;1.0;2013
33208;39.0;2013
33210;39.0;2012
33210;39.0;2012
33211;39.0;2012
33211;39.0;2012
33213;39.0;2012
33213;39.0;2012
33213;1.0;2014
33213;1.0;2014
33218;39.0;2013
33218;91.0;2015
33223;39.0;2012
33223;39.0;2012
33224;39.0;2012
33225;39.0;2016
33226;39.0;2012
33226;1.0;2013
33226;1.0;2014
33229;1.0;2013
33230;39.0;2012
33233;39.0;2012
33234;39.0;2012
33234;39.0;2012
33234;1.0;2013
33234;1.0;2016
33238;39.0;2012
33238;39.0;2012
33238;1.0;2012
33238;39.0;2013
33238;1.0;2013
33238;1.0;2014
33238;39.0;2016
33240;39.0;2013
33241;1.0;2014
33241;16.0;2015
33242;39.0;2012
33242;39.0;2012
33243;39.0;2012
33243;1.0;2013
33243;39.0;2016
33245;39.0;2012
33245;39.0;2012
33248;39.0;2013
33249;39.0;2012
33249;39.0;2012
33249;39.0;2013
33249;1.0;2013
33249;39.0;2016
33253;16.0;2015
33254;39.0;2016
33256;39.0;2013
33258;39.0;2012
33258;39.0;2012
33262;39.0;2012
33262;39.0;2012
33264;39.0;2012
33264;39.0;2012
33267;39.0;2013
33270;1.0;2013
33272;39.0;2013
33273;39.0;2012
33273;39.0;2012
33273;39.0;2012
33274;39.0;2012
33274;39.0;2013
33274;1.0;2016
33274;39.0;2016
33277;39.0;2012
33279;39.0;2013
33279;39.0;2016
33281;39.0;2012
33281;39.0;2012
33281;39.0;2012
33281;39.0;2013
33281;1.0;2013
33284;1.0;2014
33285;39.0;2012
33285;39.0;2012
33285;39.0;2013
33287;39.0;2012
33287;39.0;2012
33290;39.0;2013
33291;39.0;2016
33293;39.0;2012
33293;39.0;2013
33293;1.0;2013
33293;39.0;2016
33296;39.0;2012
33297;39.0;2013
33298;39.0;2013
33298;39.0;2016
33299;39.0;2012
33299;39.0;2012
33301;39.0;2016
33303;39.0;2012
33305;39.0;2012
33305;1.0;2014
33305;39.0;2016
33306;39.0;2016
33307;1.0;2013
33308;39.0;2016
33311;39.0;2012
33311;39.0;2012
33311;1.0;2014
33311;16.0;2015
33312;39.0;2012
33312;39.0;2012
33314;39.0;2013
33315;39.0;2012
33315;39.0;2012
33317;1.0;2013
33318;39.0;2012
33318;39.0;2012
33318;39.0;2013
33318;1.0;2013
33320;39.0;2013
33322;39.0;2012
33322;39.0;2012
33324;39.0;2012
33324;39.0;2012
33324;39.0;2013
33324;39.0;2016
33325;39.0;2012
33325;39.0;2012
33328;1.0;2013
33330;39.0;2012
33330;39.0;2012
33330;1.0;2013
33330;39.0;2016
33334;1.0;2014
33334;39.0;2016
33335;39.0;2012
33335;39.0;2012
33336;39.0;2012
33336;39.0;2012
33337;1.0;2014
33342;39.0;2012
33342;39.0;2012
33342;39.0;2013
33346;39.0;2016
33347;39.0;2013
33348;39.0;2013
33349;39.0;2012
33349;39.0;2012
33349;39.0;2013
33349;1.0;2013
33349;16.0;2016
33350;39.0;2016
33352;39.0;2012
33352;39.0;2012
33352;39.0;2016
33354;39.0;2012
33354;39.0;2012
33355;1.0;2014
33356;1.0;2013
33357;39.0;2012
33357;39.0;2012
33357;1.0;2014
33357;39.0;2016
33361;39.0;2012
33361;39.0;2012
33361;1.0;2014
33361;16.0;2016
33363;39.0;2012
33363;39.0;2012
33366;39.0;2012
33366;39.0;2012
33366;39.0;2013
33366;1.0;2013
33366;1.0;2014
33369;39.0;2012
33369;39.0;2012
33369;39.0;2016
33373;39.0;2012
33373;39.0;2012
33375;39.0;2013
33376;39.0;2012
33376;39.0;2012
33377;39.0;2013
33378;39.0;2012
33381;39.0;2012
33381;39.0;2012
33382;39.0;2012
33382;39.0;2012
33382;39.0;2013
33385;39.0;2012
33387;39.0;2012
33387;39.0;2013
33388;39.0;2012
33388;39.0;2012
33388;39.0;2013
33389;39.0;2012
33389;39.0;2012
33390;39.0;2012
33390;39.0;2012
33391;39.0;2012
33391;39.0;2012
33391;1.0;2014
33393;39.0;2013
33395;39.0;2013
33395;1.0;2014
33397;39.0;2012
33397;39.0;2012
33397;1.0;2013
33399;39.0;2012
33405;39.0;2012
33405;39.0;2012
33407;39.0;2012
33407;39.0;2012
33407;39.0;2013
33408;1.0;2013
33413;39.0;2012
33413;39.0;2012
33413;39.0;2016
33414;1.0;2014
33414;16.0;2014
33415;39.0;2012
33416;39.0;2012
33416;39.0;2012
33418;39.0;2012
33419;39.0;2012
33422;39.0;2012
33424;39.0;2013
33431;39.0;2012
33431;39.0;2012
33431;1.0;2013
33433;39.0;2012
33433;39.0;2012
33433;1.0;2013
33434;39.0;2013
33438;39.0;2016
33441;39.0;2012
33441;39.0;2012
33442;39.0;2013
33445;39.0;2012
33445;1.0;2013
33447;39.0;2013
33449;39.0;2012
33449;39.0;2012
33450;39.0;2013
33454;39.0;2012
33458;39.0;2012
33458;39.0;2012
33461;39.0;2013
33465;39.0;2016
33466;39.0;2013
33468;39.0;2012
33468;39.0;2012
33470;1.0;2013
33470;16.0;2014
33471;39.0;2012
33472;39.0;2013
33473;39.0;2012
33474;1.0;2014
33474;39.0;2016
33475;39.0;2012
33478;39.0;2012
33478;39.0;2013
33479;39.0;2012
33479;39.0;2012
33480;39.0;2012
33480;39.0;2012
33483;39.0;2012
33483;39.0;2012
33483;1.0;2013
33483;39.0;2016
33486;39.0;2012
33487;39.0;2012
33487;39.0;2012
33487;39.0;2016
33489;39.0;2012
33489;39.0;2012
33489;39.0;2013
33492;39.0;2012
33492;39.0;2012
33492;39.0;2013
33495;39.0;2013
33496;39.0;2012
33496;39.0;2012
33496;1.0;2014
33498;91.0;2015
33500;1.0;2013
33502;39.0;2012
33502;39.0;2012
33505;39.0;2012
33505;39.0;2012
33505;1.0;2013
33505;1.0;2014
33507;1.0;2014
33508;39.0;2012
33509;39.0;2012
33509;39.0;2013
33514;39.0;2012
33514;39.0;2013
33515;39.0;2012
33515;39.0;2012
33518;39.0;2012
33518;39.0;2012
33518;1.0;2013
33518;1.0;2014
33519;39.0;2012
33519;39.0;2012
33519;39.0;2013
33521;39.0;2012
33521;39.0;2012
33522;39.0;2012
33522;39.0;2012
33522;1.0;2013
33523;39.0;2012
33525;39.0;2012
33525;39.0;2012
33525;1.0;2013
33526;39.0;2013
33527;1.0;2015
33529;1.0;2013
33530;39.0;2012
33530;39.0;2013
33532;39.0;2012
33532;39.0;2012
33533;39.0;2016
33534;39.0;2012
33534;39.0;2012
33534;1.0;2014
33534;16.0;2015
33534;39.0;2016
33535;39.0;2012
33535;39.0;2012
33535;1.0;2013
33538;39.0;2013
33540;39.0;2012
33542;1.0;2013
33542;16.0;2014
33544;39.0;2012
33544;39.0;2012
33548;39.0;2012
33548;39.0;2012
33549;39.0;2012
33549;39.0;2012
33549;1.0;2014
33550;39.0;2012
33550;39.0;2012
33550;39.0;2013
33550;1.0;2013
33553;39.0;2013
33554;39.0;2012
33554;39.0;2012
33554;1.0;2013
33554;39.0;2013
33554;39.0;2016
34001;1.0;2015
34002;1.0;2014
34003;1.0;2014
34003;32.0;2015
34005;1.0;2014
34008;1.0;2014
34008;1.0;2014
34009;1.0;2015
34010;1.0;2014
34010;1.0;2014
34010;1.0;2016
34012;1.0;2014
34013;1.0;2014
34014;1.0;2014
34016;1.0;2014
34016;1.0;2014
34017;1.0;2014
34018;1.0;2015
34019;1.0;2014
34019;1.0;2014
34019;1.0;2015
34019;16.0;2016
34022;1.0;2014
34022;1.0;2015
34023;1.0;2014
34023;32.0;2015
34023;1.0;2016
34025;39.0;2013
34025;39.0;2015
34027;39.0;2014
34027;1.0;2014
34027;1.0;2015
34028;1.0;2014
34028;1.0;2014
34029;1.0;2014
34029;1.0;2014
34031;1.0;2014
34031;1.0;2015
34032;16.0;2013
34032;1.0;2014
34032;1.0;2014
34032;1.0;2016
34033;1.0;2014
34033;1.0;2015
34035;1.0;2012
34035;1.0;2014
34035;1.0;2016
34036;1.0;2014
34036;1.0;2015
34036;1.0;2015
34036;1.0;2015
34038;1.0;2014
34038;1.0;2014
34041;1.0;2014
34041;1.0;2014
34041;1.0;2015
34041;1.0;2015
34041;16.0;2015
34041;16.0;2015
34042;1.0;2014
34042;1.0;2015
34043;1.0;2014
34043;39.0;2015
34044;1.0;2015
34046;1.0;2014
34046;1.0;2014
34047;1.0;2014
34048;1.0;2014
34049;1.0;2014
34049;1.0;2014
34050;1.0;2014
34051;1.0;2014
34051;1.0;2014
34051;1.0;2016
34052;1.0;2014
34053;1.0;2014
34053;1.0;2015
34055;1.0;2014
34055;1.0;2014
34056;39.0;2012
34056;1.0;2014
34057;1.0;2014
34057;1.0;2014
34057;1.0;2015
34058;1.0;2014
34058;1.0;2015
34060;1.0;2014
34060;1.0;2015
34062;1.0;2014
34064;1.0;2014
34066;1.0;2014
34067;1.0;2014
34067;1.0;2015
34068;1.0;2014
34069;1.0;2016
34071;1.0;2014
34071;1.0;2015
34072;1.0;2015
34072;1.0;2015
34073;1.0;2014
34074;1.0;2014
34075;1.0;2015
34076;1.0;2014
34076;1.0;2014
34076;1.0;2015
34076;1.0;2015
34076;1.0;2016
34077;39.0;2013
34077;1.0;2014
34079;1.0;2014
34079;1.0;2014
34079;1.0;2015
34079;1.0;2015
34079;1.0;2016
34080;1.0;2014
34080;1.0;2014
34082;39.0;2014
34082;1.0;2014
34082;1.0;2014
34082;1.0;2014
34082;1.0;2016
34083;1.0;2014
34084;1.0;2015
34085;1.0;2015
34088;1.0;2012
34088;1.0;2014
34088;1.0;2016
